,0
0,19.119973798915417
1,0.3612088636363637
2,0.3522109090909091
3,0.3430681818181818
4,19.4771947307336
5,0.3612088636363637
6,0.3522109090909091
7,0.3430681818181818
8,19.834415662551784
9,0.3612088636363637
10,0.3522109090909091
11,0.3430681818181818
12,20.191636594369967
13,0.3612088636363637
14,0.3522109090909091
15,0.3430681818181818
16,20.54885752618815
17,0.3612088636363637
18,0.3522109090909091
19,0.3430681818181818
20,20.906078458006334
21,0.3612088636363637
22,0.3522109090909091
23,0.3430681818181818
24,21.263299389824518
25,0.3612088636363637
26,0.3522109090909091
27,0.3430681818181818
28,19.54005940440313
29,-0.3612088636363637
30,-0.3522109090909091
31,-0.3430681818181818
32,19.897280336221314
33,-0.3612088636363637
34,-0.3522109090909091
35,-0.3430681818181818
36,19.89728034861452
37,-0.3612088636363637
38,-0.3522109090909091
39,-0.3430681818181818
40,19.89728034861452
41,-0.3612088636363637
42,-0.3522109090909091
43,-0.3430681818181818
44,19.89728034861452
45,-0.3612088636363637
46,-0.3522109090909091
47,-0.3430681818181818
48,19.89728034861452
49,-0.3612088636363637
50,-0.3522109090909091
51,-0.3430681818181818
52,19.89728034861452
53,-0.3612088636363637
54,-0.3522109090909091
55,-0.3430681818181818
56,19.89728034861452
57,-0.3612088636363637
58,-0.3522109090909091
59,-0.3430681818181818
60,19.89728034861452
61,-0.3612088636363637
62,-0.3522109090909091
63,-0.3430681818181818
64,19.89728034861452
65,-0.3612088636363637
66,-0.3522109090909091
67,-0.3430681818181818
68,19.89728034861452
69,-0.3612088636363637
70,-0.3522109090909091
71,-0.3430681818181818
72,19.89728034861452
73,-0.3612088636363637
74,-0.3522109090909091
75,-0.3430681818181818
76,20.040059413534053
77,-0.3612088636363637
78,-0.3522109090909091
79,-0.3430681818181818
80,20.397280345352236
81,-0.3612088636363637
82,-0.3522109090909091
83,-0.3430681818181818
84,20.39728034861452
85,-0.3612088636363637
86,-0.3522109090909091
87,-0.3430681818181818
88,20.39728034861452
89,-0.3612088636363637
90,-0.3522109090909091
91,-0.3430681818181818
92,20.39728034861452
93,-0.3612088636363637
94,-0.3522109090909091
95,-0.3430681818181818
96,20.39728034861452
97,-0.3612088636363637
98,-0.3522109090909091
99,-0.3430681818181818
100,20.39728034861452
101,-0.3612088636363637
102,-0.3522109090909091
103,-0.3430681818181818
104,20.39728034861452
105,-0.3612088636363637
106,-0.3522109090909091
107,-0.3430681818181818
108,20.39728034861452
109,-0.3612088636363637
110,-0.3522109090909091
111,-0.3430681818181818
112,20.39728034861452
113,-0.3612088636363637
114,-0.3522109090909091
115,-0.3430681818181818
116,20.39728034861452
117,-0.3612088636363637
118,-0.3522109090909091
119,-0.3430681818181818
120,20.39728034861452
121,-0.3612088636363637
122,-0.3522109090909091
123,-0.3430681818181818
124,19.067267374114124
125,0.3612088636363637
126,0.3522109090909091
127,0.3430681818181818
128,19.424488305932307
129,0.3612088636363637
130,0.3522109090909091
131,0.3430681818181818
132,19.78170923775049
133,0.3612088636363637
134,0.3522109090909091
135,0.3430681818181818
136,20.138930169568674
137,0.3612088636363637
138,0.3522109090909091
139,0.3430681818181818
140,20.496151101386857
141,0.3612088636363637
142,0.3522109090909091
143,0.3430681818181818
144,20.85337203320504
145,0.3612088636363637
146,0.3522109090909091
147,0.3430681818181818
148,21.210592965023224
149,0.3612088636363637
150,0.3522109090909091
151,0.3430681818181818
152,21.567813896841407
153,0.3612088636363637
154,0.3522109090909091
155,0.3430681818181818
156,21.92503482865959
157,0.3612088636363637
158,0.3522109090909091
159,0.3430681818181818
160,22.282255760477774
161,0.3612088636363637
162,0.3522109090909091
163,0.3430681818181818
164,22.639476692295958
165,0.3612088636363637
166,0.3522109090909091
167,0.3430681818181818
168,22.99669762411414
169,0.3612088636363637
170,0.3522109090909091
171,0.3430681818181818
172,19.531452684960353
173,-0.3612088636363637
174,-0.3522109090909091
175,-0.3430681818181818
176,19.88867361677854
177,-0.3612088636363637
178,-0.3522109090909091
179,-0.3430681818181818
180,20.603115480414914
181,-0.3612088636363637
182,-0.3522109090909091
183,-0.3430681818181818
184,21.317557344051288
185,-0.3612088636363637
186,-0.3522109090909091
187,-0.3430681818181818
188,21.67477827586947
189,-0.3612088636363637
190,-0.3522109090909091
191,-0.3430681818181818
192,22.389220139505838
193,-0.3612088636363637
194,-0.3522109090909091
195,-0.3430681818181818
196,22.39728034861452
197,-0.3612088636363637
198,-0.3522109090909091
199,-0.3430681818181818
200,19.640765467137083
201,0.3612088636363637
202,0.3522109090909091
203,0.3430681818181818
204,19.997986398955266
205,0.3612088636363637
206,0.3522109090909091
207,0.3430681818181818
208,20.35520733077345
209,0.3612088636363637
210,0.3522109090909091
211,0.3430681818181818
212,20.712428262591633
213,0.3612088636363637
214,0.3522109090909091
215,0.3430681818181818
216,21.069649194409816
217,0.3612088636363637
218,0.3522109090909091
219,0.3430681818181818
220,21.426870126228
221,0.3612088636363637
222,0.3522109090909091
223,0.3430681818181818
224,21.784091058046183
225,0.3612088636363637
226,0.3522109090909091
227,0.3430681818181818
228,22.141311989864366
229,0.3612088636363637
230,0.3522109090909091
231,0.3430681818181818
232,22.49853292168255
233,0.3612088636363637
234,0.3522109090909091
235,0.3430681818181818
236,22.855753853500733
237,0.3612088636363637
238,0.3522109090909091
239,0.3430681818181818
240,23.212974785318917
241,0.3612088636363637
242,0.3522109090909091
243,0.3430681818181818
244,20.346223304566593
245,-0.3612088636363637
246,-0.3522109090909091
247,-0.3430681818181818
248,20.703444236384776
249,-0.3612088636363637
250,-0.3522109090909091
251,-0.3430681818181818
252,21.06066516820296
253,-0.3612088636363637
254,-0.3522109090909091
255,-0.3430681818181818
256,21.775107031839326
257,-0.3612088636363637
258,-0.3522109090909091
259,-0.3430681818181818
260,22.132327963657513
261,-0.3612088636363637
262,-0.3522109090909091
263,-0.3430681818181818
264,22.84676982729388
265,-0.3612088636363637
266,-0.3522109090909091
267,-0.3430681818181818
268,22.89728034861452
269,-0.3430681818181818
270,16.655041538827735
271,2.5390408737239873
272,1.7712088636363674
273,0.7622109090909106
274,24.242164159999692
275,-3.5390408737239873
276,-1.4100000000000001
277,-1.4100000000000001
278,-1.4100000000000001
279,-1.4100000000000001
280,1.4100000000000001
281,-0.362210909090912
282,16.643077743373173
283,2.5390408737239873
284,1.771208863636371
285,0.7622109090909177
286,26.75504734771808
287,-6.3836009351765775
288,-3.49422800359282
289,-3.49422800359282
290,3.49422800359282
291,-3.49422800359282
292,-3.49422800359282
293,-2.0942280035928214
294,-1.6068438441497825
295,16.938258211899328
296,3.4136484048792184
297,1.8854843369318353
298,0.8854843369318388
299,26.024653756808963
300,-5.801337877227471
301,-3.6343826729164626
302,-3.6343826729164626
303,3.6343826729164626
304,-3.6343826729164626
305,-3.6343826729164626
306,-2.2343826729164604
307,-1.7311617896430747
308,18.37511780280844
309,2.691230677606484
310,1.885484336931853
311,0.885484336931853
312,24.929063370445306
313,-4.717711286318327
314,-3.6343826729164235
315,-3.6343826729164235
316,3.6343826729164235
317,-3.6343826729164235
318,-3.6343826729164235
319,-2.234382672916432
320,-1.7311617896430285
321,20.53040718917209
322,1.8854843369318566
323,1.6076040866973855
324,0.8854843369318566
325,26.085073453428375
326,-2.651302491839523
327,-1.484299064819048
328,-0.4934417920917724
329,26.08108552161019
330,-2.651302491839523
331,-1.4842990648190515
332,-0.49344179209177597
333,23.417819234316116
334,1.1041198815659286
335,23.40984337067975
336,1.0961440179295607
337,23.405855438861565
338,1.0961440179295572
339,23.397879575225197
340,1.2610607667806661
341,23.393891643407013
342,1.2610607667806626
343,23.732971893407015
344,1.604128948598845
345,24.072052143407017
346,1.9471971304170346
347,24.41113239340702
348,2.2902653122352206
349,24.750212643407025
350,2.6333334940534066
351,25.08929289340703
352,2.976401675871589
353,25.428373143407033
354,3.3194698576897785
355,25.767453393407035
356,3.662538039507961
357,26.10653364340704
358,4.005606221326147
359,26.445613893407042
360,4.348674403144329
361,26.784694143407044
362,4.691742584962515
363,26.780706211588864
364,5.0348107667807005
365,0.3430681818181818
366,21.92197433077345
367,-1.458791136363633
368,-1.4200000000000017
369,-0.05879113636363442
370,23.358833921682557
371,-2.1424177272727434
372,-1.45879113636364
373,-0.05879113636364153
374,18.283966217137042
375,1.4548354545454885
376,1.410000000000018
377,0.4100000000000179
378,16.457982239864304
379,3.260879772727307
380,1.4100000000000001
381,0.41000000000000014
382,15.060236030328916
383,4.642674254989959
384,1.7712088636363852
385,0.7622109090909284
386,15.095119254122107
387,4.6426742549899345
388,1.8140679510659083
389,0.8140679510659083
390,29.61561217750349
391,-5.599815167560401
392,-1.3671409125704663
393,-0.40406795106589044
394,-0.40406795106589044
395,-0.40406795106589044
396,-0.40406795106589044
397,0.40406795106589044
398,-0.3712088636363582
399,17.939950090396458
400,3.226727145988324
401,1.84295629660976
402,0.8429562966097599
403,26.787684083114808
404,-4.226727145988324
405,-1.84295629660976
406,-1.84295629660976
407,-1.84295629660976
408,-1.84295629660976
409,1.84295629660976
410,-0.4429562966097613
411,-0.07174743297339603
412,20.095239476760153
413,2.143100555079183
414,1.842956296609799
415,0.842956296609799
416,25.69209369675111
417,-3.143100555079183
418,-1.8429562966097635
419,-1.8429562966097635
420,-1.8429562966097635
421,-1.8429562966097635
422,1.8429562966097635
423,-0.44295629660978975
424,-0.07174743297341024
425,20.813669272214725
426,1.8429562966098274
427,1.7818916914427945
428,0.8429562966098274
429,26.72892103766008
430,-2.7489353948329374
431,-1.3530681818182053
432,-0.3622109090909369
433,23.972009779190767
434,1.3033538076927194
435,23.968021847372576
436,1.2824731462395143
437,23.964033915554392
438,1.2824731462394965
439,23.95207012009984
440,1.2665214189667147
441,23.944094256463472
442,1.2585455553303255
443,23.936118392827105
444,1.2505696916939222
445,23.93213046100892
446,1.2465817598757347
447,23.924154597372553
448,1.2386058962393598
449,23.92016666555437
450,1.2346179644211723
451,23.916178733736185
452,1.2306300326029884
453,23.912190801918
454,1.226642100784801
455,23.908202870099817
456,1.2226541689666135
457,23.904214938281633
458,1.218666237148426
459,23.90022700646345
460,1.2146783053302421
461,23.896239074645266
462,1.2106903735120582
463,0.0
464,-0.1046
465,-0.1046
466,0.1046
467,-0.1046
468,-0.1046
469,-0.0582
470,-0.0464
471,-0.0464
472,0.0
473,-0.1046
474,-0.1046
475,-0.1046
476,-0.1046
477,-0.1046
478,-0.1046
479,0.1046
480,-0.0582
481,-0.0464
482,-0.0464
483,0.0
484,-0.1046
485,-0.1046
486,-0.1046
487,-0.1046
488,-0.1046
489,-0.1046
490,0.1046
491,-0.0582
492,-0.0464
493,-0.0464
494,0.0
495,-0.1046
496,-0.1046
497,0.1046
498,-0.0582
499,-0.0464
500,-0.0464
501,0.0
502,-0.1046
503,-0.1046
504,0.1046
505,-0.0582
506,-0.0464
507,-0.0464
508,0.0
509,-0.1046
510,-0.1046
511,0.1046
512,-0.0582
513,-0.0464
514,-0.0464
515,0.0
516,-0.1046
517,-0.1046
518,0.1046
519,-0.0582
520,-0.0464
521,-0.0464
522,0.0
523,-0.1046
524,-0.1046
525,0.1046
526,-0.0582
527,-0.0464
528,-0.0464
529,0.0
530,-0.1046
531,-0.1046
532,0.1046
533,-0.0582
534,-0.0464
535,-0.0464
536,0.0
537,-0.1046
538,-0.1046
539,0.1046
540,-0.0582
541,-0.0464
542,-0.0464
543,21.259311458006337
544,0.3612088636363637
545,0.3522109090909091
546,0.3430681818181818
547,0.3612088636363637
548,0.3522109090909091
549,0.3430681818181818
550,14.026000665103748
551,6.078081747447975
552,1.4100000000000001
553,1.4100000000000001
554,1.4100000000000001
555,1.4100000000000001
556,-1.4100000000000001
557,1.1244218181818226
558,1.7712088636363674
559,26.671205033723677
560,-6.078081747447975
561,-1.7712088636363674
562,-1.1244218181818226
563,-1.4100000000000001
564,-1.4100000000000001
565,-1.4100000000000001
566,-1.4100000000000001
567,1.4100000000000001
568,14.014036869649185
569,6.078081747447975
570,1.4100000000000001
571,1.4100000000000001
572,1.4100000000000001
573,1.4100000000000001
574,-1.4100000000000001
575,1.1244218181818368
576,1.771208863636371
577,19.54404733622131
578,-0.3612088636363637
579,-0.3522109090909091
580,-0.3430681818181818
581,-0.3612088636363637
582,-0.3522109090909091
583,-0.3430681818181818
584,20.39329241679634
585,22.99270969229596
586,0.3612088636363637
587,0.3522109090909091
588,0.3430681818181818
589,0.3612088636363637
590,0.3522109090909091
591,0.3430681818181818
592,19.535440616778533
593,-0.3612088636363637
594,-0.3522109090909091
595,-0.3430681818181818
596,-0.3612088636363637
597,-0.3522109090909091
598,-0.3430681818181818
599,19.88468568496036
600,30.419904616233662
601,-10.158458203692163
602,-3.492328181081618
603,-2.9797123405246495
604,-3.49422800359282
605,-3.49422800359282
606,3.49422800359282
607,-3.49422800359282
608,-3.49422800359282
609,20.599127548596734
610,28.96709329805181
611,-8.853777418470322
612,-3.616646126574917
613,-3.1198670098482992
614,-3.6343826729164626
615,-3.6343826729164626
616,3.6343826729164626
617,-3.6343826729164626
618,-3.6343826729164626
619,21.67079034405129
620,26.787876320779056
621,-6.68652423665208
622,-3.616646126574885
623,-3.1198670098482886
624,-3.6343826729164235
625,-3.6343826729164235
626,3.6343826729164235
627,-3.6343826729164235
628,-3.6343826729164235
629,22.39329241679634
630,23.208986853500736
631,0.3612088636363637
632,0.3522109090909091
633,0.3430681818181818
634,0.3612088636363637
635,0.3522109090909091
636,0.3430681818181818
637,8.917561775338978
638,10.285348509979897
639,1.4100000000000001
640,1.1244218181818368
641,1.7712088636363852
642,20.350211236384773
643,-0.3612088636363637
644,-0.3522109090909091
645,-0.3430681818181818
646,-0.3612088636363637
647,-0.3522109090909091
648,-0.3430681818181818
649,34.14828643249342
650,-10.242489422550335
651,-1.8140679510659083
652,-1.1852768147022665
653,-1.3671409125704663
654,-0.40406795106589044
655,-0.40406795106589044
656,-0.40406795106589044
657,-0.40406795106589044
658,0.40406795106589044
659,21.05667723638478
660,29.90441122910313
661,-7.453454291976648
662,-1.914703729583156
663,-1.2859125932195212
664,-1.84295629660976
665,-1.84295629660976
666,-1.84295629660976
667,-1.84295629660976
668,1.84295629660976
669,22.128340031839333
670,27.725194251830292
671,-5.286201110158366
672,-1.9147037295832092
673,-1.2859125932195887
674,-1.8429562966097635
675,-1.8429562966097635
676,-1.8429562966097635
677,-1.8429562966097635
678,1.8429562966097635
679,22.8427818954757
680,22.9012682804327
681,-0.3612088636363637
682,-0.3522109090909091
683,-0.3430681818181818
684,-0.3430681818181818
685,22.89329241679634
686,21.009323344369967
687,-1.4281406818181814
688,-1.3893495454545501
689,-0.028140681818182856
690,0.3612088636363637
691,0.3522109090909091
692,0.3430681818181818
693,21.72775313982452
694,-2.1505584090909196
695,-1.0281406818181829
696,-0.028140681818182856
697,0.3612088636363637
698,0.3522109090909091
699,0.3430681818181818
700,22.446182935279076
701,-2.111767272727292
702,-1.4281406818181814
703,-0.028140681818182856
704,0.3612088636363637
705,0.3522109090909091
706,0.3430681818181818
707,23.164612730733634
708,-2.472976136363666
709,-1.4281406818181814
710,-0.028140681818182856
711,0.3612088636363637
712,0.3522109090909091
713,0.3430681818181818
714,23.88304252618819
715,-3.234185000000039
716,-1.0281406818181829
717,-0.028140681818182856
718,0.3612088636363637
719,0.3522109090909091
720,0.3430681818181818
721,24.601472321642746
722,-3.59539386363641
723,-1.0281406818181829
724,-0.028140681818182856
725,0.3612088636363637
726,0.3522109090909091
727,0.3430681818181818
728,25.3199021170973
729,-3.956602727272781
730,-1.370630035366986
731,-0.37977276263970694
732,0.3612088636363637
733,0.3522109090909091
734,0.3430681818181818
735,20.956616919568674
736,-1.7893495454545487
737,-1.0281406818181829
738,-0.028140681818182856
739,0.3612088636363637
740,0.3522109090909091
741,0.3430681818181818
742,21.675046715023225
743,-1.7505584090909174
744,-1.4281406818181814
745,-0.028140681818182856
746,0.3612088636363637
747,0.3522109090909091
748,0.3430681818181818
749,22.393476510477775
750,-2.5117672727272833
751,-1.0281406818181829
752,-0.028140681818182856
753,0.3612088636363637
754,0.3522109090909091
755,0.3430681818181818
756,23.111906305932326
757,-2.8729761363636506
758,-1.0281406818181829
759,-0.028140681818182856
760,0.3612088636363637
761,0.3522109090909091
762,0.3430681818181818
763,23.830336101386877
764,-3.234185000000018
765,-1.0281406818181829
766,-0.028140681818182856
767,0.3612088636363637
768,0.3522109090909091
769,0.3430681818181818
770,24.548765896841427
771,-3.595393863636385
772,-1.0281406818181829
773,-0.028140681818182856
774,0.3612088636363637
775,0.3522109090909091
776,0.3430681818181818
777,25.267195692295978
778,-3.9566027272727524
779,-1.0281406818181829
780,-0.028140681818182856
781,0.3612088636363637
782,0.3522109090909091
783,0.3430681818181818
784,25.98562548775053
785,-3.917811590909121
786,-1.4281406818181814
787,-0.028140681818182856
788,0.3612088636363637
789,0.3522109090909091
790,0.3430681818181818
791,26.70405528320508
792,-4.679020454545487
793,-1.0281406818181829
794,-0.028140681818182856
795,0.3612088636363637
796,0.3522109090909091
797,0.3430681818181818
798,27.42248507865963
799,-4.640229318181856
800,-1.4281406818181814
801,-0.028140681818182856
802,0.3612088636363637
803,0.3522109090909091
804,0.3430681818181818
805,28.474985101386906
806,-5.735508409090947
807,-1.3622109090909085
808,-0.3622109090909085
809,0.3612088636363637
810,0.3522109090909091
811,0.3430681818181818
812,28.935274442296024
813,-5.4385768181818825
814,-1.5040704545454702
815,-0.25898071211549123
816,0.3612088636363637
817,0.3522109090909091
818,0.3430681818181818
819,22.27919526259164
820,-2.181208863636371
821,-1.058791136363638
822,-0.058791136363637975
823,0.3612088636363637
824,0.3522109090909091
825,0.3430681818181818
826,24.434484648955287
827,-3.2648354545454694
828,-1.0587911363636344
829,-0.05879113636363442
830,0.3612088636363637
831,0.3522109090909091
832,0.3430681818181818
833,25.15291444440985
834,-3.6260443181818474
835,-1.058791136363645
836,-0.05879113636364508
837,0.3612088636363637
838,0.3522109090909091
839,0.3430681818181818
840,25.87134423986441
841,-3.9872531818182253
842,-1.0587911363636557
843,-0.05879113636365574
844,0.3612088636363637
845,0.3522109090909091
846,0.3430681818181818
847,26.58977403531897
848,-4.348462045454603
849,-1.0587911363636664
850,-0.058791136363666396
851,0.3612088636363637
852,0.3522109090909091
853,0.3430681818181818
854,28.339051353500775
855,-5.38329750000004
856,-1.3712088636363688
857,-0.37120886363636885
858,0.3612088636363637
859,0.3522109090909091
860,0.3430681818181818
861,28.80810439396544
862,-5.095129608646523
863,-1.5218321086464783
864,-0.12183210864647975
865,0.3612088636363637
866,0.3522109090909091
867,0.3430681818181818
868,17.582729158578267
869,3.244867827806513
870,1.481747432973414
871,0.4907453875188686
872,0.0
873,0.0
874,0.0
875,0.0
